gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000189410,3382.877119,-0.286664164,0.36516534,-0.785025666,0.432438521,0.816345552
ENSG00000189419,2.705519894,0.044093155,0.576519306,0.076481662,0.939035903,NA
ENSG00000189420,35.65036736,0.156929065,0.455019315,0.344884403,0.730181276,0.934211643
ENSG00000189423,11.29720373,-1.358643252,0.581874776,-2.334940968,0.019546505,0.179395479
ENSG00000189431,173.9651264,0.296287789,0.395054015,0.749993109,0.453258855,0.828706817
ENSG00000189433,1119.799418,0.538756146,0.345981615,1.557181431,0.119427416,0.49531787
ENSG00000196071,4.544245315,-1.277110424,0.582593861,-2.192111022,0.028371491,0.226380856
ENSG00000196072,2443.586317,0.062302314,0.211978152,0.293909127,0.768827343,0.941761359
ENSG00000196074,6.737537437,-0.229015728,0.594483499,-0.385234793,0.700063468,0.924888936
ENSG00000196081,61.72027085,0.084668893,0.422377905,0.200457676,0.841122656,0.960523488
ENSG00000196083,1276.316829,0.241772386,0.298377456,0.810290393,0.417773296,0.807918256
ENSG00000196085,0.168457847,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000196090,6.629690171,-1.015188935,0.605895155,-1.675519148,0.093832417,0.440954796
ENSG00000196091,1.215262884,-0.417505664,0.464985135,-0.897890347,0.369244011,NA
ENSG00000196092,3.032620175,-1.027033134,0.590140095,-1.740320887,0.081802688,NA
ENSG00000196096,1.576686537,-0.428199194,0.515598366,-0.830489819,0.406261902,NA
ENSG00000196104,1.012881239,-0.030095577,0.430948341,-0.069835696,0.944324435,NA
ENSG00000196109,12.33059113,-2.117427175,0.597110742,-3.546121392,0.000390946,0.010319781
ENSG00000196110,173.8923223,-0.505838202,0.310865642,-1.627192374,0.103696247,0.463072384
ENSG00000196114,2.701291937,-0.354995396,0.598908822,-0.592736964,0.5533572,NA
ENSG00000196116,568.7782266,0.370327271,0.250139476,1.480483117,0.138744363,0.531710279
ENSG00000196118,12.51921703,0.347429905,0.562744436,0.617384877,0.536980895,0.869048554
ENSG00000196123,263.6394235,0.34065621,0.306252249,1.112338638,0.265992577,0.695078454
ENSG00000196126,13.13496965,0.254950897,0.597078587,0.426997221,0.669381352,0.915133717
ENSG00000196131,0.308979326,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000196132,1.110091221,-0.051237782,0.437294264,-0.117170031,0.906725315,NA
ENSG00000196136,1.404711441,-0.342755869,0.422741581,-0.810792891,0.417484618,NA
ENSG00000196139,1403.409788,-2.79903324,0.448609985,-6.239346719,4.39E-10,1.17E-07
ENSG00000196141,4751.423385,0.262529923,0.255264422,1.028462643,0.303732255,0.727496282
ENSG00000196150,208.1432772,0.032396125,0.297878139,0.108756302,0.913395784,0.979126456
ENSG00000196151,168.4852854,0.28580608,0.30558774,0.935266841,0.349650799,0.760503018
ENSG00000196152,284.5850657,0.220401138,0.299607715,0.735632384,0.461954449,0.833707598
ENSG00000196154,1037.597041,-0.719276755,0.381375774,-1.886005364,0.059294232,0.344783557
ENSG00000196155,183.9076387,-0.338054756,0.326657016,-1.034892071,0.300719318,0.725427076
ENSG00000196159,161.2624023,-0.905701695,0.429393022,-2.109260394,0.034922111,0.254918204
ENSG00000196167,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000196169,0.838417906,-0.268758894,0.340073684,-0.790296063,0.429354886,NA
ENSG00000196172,73.14624571,-0.601781155,0.385109562,-1.562623251,0.118141236,0.492744659
ENSG00000196177,389.5956621,-0.058541124,0.261633848,-0.223752103,0.822950201,0.955845116
ENSG00000196182,987.717531,0.394611561,0.267054439,1.477644644,0.139502918,0.53324487
ENSG00000196183,1.301184838,0.363688714,0.531386746,0.68441435,0.493713557,NA
ENSG00000196187,871.0886334,0.051776915,0.26420836,0.195970011,0.844633639,0.961341874
ENSG00000196188,1.434098715,0.613973496,0.517852442,1.185614754,0.235774473,NA
ENSG00000196189,624.6467498,1.153745313,0.272903049,4.227674693,2.36E-05,0.00110412
ENSG00000196196,9.956211656,-1.470500201,0.60683389,-2.423233483,0.015383036,0.153184275
ENSG00000196199,1388.639404,0.019552894,0.253201571,0.077222643,0.938446429,0.98425926
ENSG00000196204,376.1557776,-0.224373616,0.241059571,-0.930780782,0.351966973,0.762429217
ENSG00000196205,27056.62555,0.533633573,0.284092651,1.878378659,0.060329383,0.347735515
ENSG00000196208,23.00498985,-0.824275266,0.501842635,-1.642497486,0.100486947,0.456604616
ENSG00000196209,268.6789443,0.917188595,0.327251413,2.802703239,0.005067628,0.071225738
ENSG00000196214,511.9250986,-0.354550432,0.279177582,-1.269981742,0.204091134,0.627071741
ENSG00000196218,308.2789898,-0.074467027,0.396898216,-0.187622479,0.851172603,0.96279625
ENSG00000196220,815.282603,-0.649901298,0.373532877,-1.739877098,0.081880601,0.410247559
ENSG00000196227,566.5375496,0.240839172,0.272551998,0.883644857,0.376887956,0.780341047
ENSG00000196228,2.195419614,-0.607187086,0.501354194,-1.21109406,0.225859358,NA
ENSG00000196230,30280.09463,0.490067358,0.289120783,1.695026393,0.090070414,0.431731015
ENSG00000196233,1025.73317,-0.152838439,0.319472375,-0.478408936,0.632359175,0.903505637
ENSG00000196235,6739.851007,-0.435175739,0.192402017,-2.26180445,0.023709488,0.202673053
ENSG00000196236,1364.569643,-0.116913814,0.219039346,-0.533757134,0.593509574,0.887192203
ENSG00000196247,164.3374386,-0.389138178,0.273327682,-1.423705698,0.154531684,0.558152523
ENSG00000196248,1.063634326,-0.170950995,0.440184998,-0.388361701,0.697748382,NA
ENSG00000196260,3.105322198,-1.184236837,0.584249129,-2.026938131,0.04266874,NA
ENSG00000196262,11078.35696,0.195469579,0.251320928,0.777768812,0.436705317,0.818877477
ENSG00000196263,196.5778819,-1.199806908,0.297655001,-4.030864272,5.56E-05,0.002190293
ENSG00000196266,0.336915693,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000196267,129.9696323,-0.33637103,0.323662427,-1.039264993,0.298681511,0.723992016
ENSG00000196268,87.58391156,-0.734102157,0.392358259,-1.870999628,0.061345133,0.350775096
ENSG00000196273,0.170370412,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000196274,1.145943073,-0.224262692,0.45230314,-0.495823867,0.620018684,NA
ENSG00000196275,21.67445929,0.319995845,0.522070506,0.612936072,0.539918611,0.871246369
ENSG00000196277,0.479349738,0.081911586,0.333274801,0.245777916,0.805854153,NA
ENSG00000196284,180.3014723,0.01564434,0.331444505,0.047200482,0.962353443,0.992281163
ENSG00000196290,543.6902297,0.328247023,0.30021788,1.093362669,0.274234598,0.702734977
ENSG00000196295,314.302593,-0.119075378,0.337306096,-0.353018755,0.72407438,0.932961029
ENSG00000196296,23.5224633,-0.434103695,0.576506263,-0.752990424,0.451455668,0.82784192
ENSG00000196305,6665.728764,0.272215877,0.204577614,1.330623969,0.183312772,0.601864603
ENSG00000196312,330.3524608,-0.11589993,0.242758973,-0.477427998,0.633057381,0.903505637
ENSG00000196313,1514.655603,0.119821069,0.237461289,0.504592009,0.613845423,0.894994426
ENSG00000196323,1188.82907,-0.165678052,0.230441341,-0.718959764,0.472165711,0.840219681
ENSG00000196329,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000196335,6.509713133,-0.595422205,0.605749,-0.982952023,0.325631052,0.743278915
ENSG00000196337,49.31563579,-1.191378114,0.539147179,-2.209745614,0.027122822,0.220570896
ENSG00000196338,11.24521302,-1.425245954,0.566719012,-2.514907607,0.011906358,0.130504694
ENSG00000196344,15.69288523,-1.438897075,0.60213732,-2.389649382,0.016864464,0.162886841
ENSG00000196345,59.87325888,-0.321760875,0.40666262,-0.791223138,0.428813791,0.81569956
ENSG00000196352,1805.738182,0.186499456,0.332392745,0.561081609,0.574741905,0.881453856
ENSG00000196353,47.04575719,-1.153047055,0.546074831,-2.111518404,0.034727778,0.253871482
ENSG00000196357,87.53493275,-0.420377196,0.385424179,-1.090687142,0.27541057,0.704388971
ENSG00000196358,12.21716539,-1.084562684,0.601044769,-1.804462397,0.071158849,0.381275124
ENSG00000196361,0.327601631,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000196363,2122.649554,0.532054316,0.265433287,2.004474728,0.045019231,0.296887023
ENSG00000196365,3566.93372,0.333565169,0.290398489,1.148646367,0.25070183,0.679987613
ENSG00000196366,26.2894346,-0.73527502,0.446649893,-1.646199924,0.099722605,0.454996457
ENSG00000196367,2683.766177,0.232814969,0.246935306,0.942817666,0.345774174,0.757189592
ENSG00000196368,214.076641,-0.893033267,0.308406375,-2.895638157,0.003783884,0.05792455
ENSG00000196369,69.6250679,0.253875936,0.439427823,0.577742061,0.563438277,0.879042522
ENSG00000196371,39.79224231,-0.028572916,0.480088524,-0.059515932,0.952541176,0.988050622
ENSG00000196372,528.5939503,0.325577871,0.307961015,1.057204827,0.290418118,0.716369463
ENSG00000196376,2.308493841,-0.519052038,0.555867346,-0.933769615,0.350422746,NA
ENSG00000196378,54.21295096,-0.017658742,0.383752186,-0.046016004,0.963297494,0.992281163
ENSG00000196381,2.467210194,-0.689501106,0.581475177,-1.185779089,0.235709552,NA
ENSG00000196387,320.2495289,-0.41835671,0.303112423,-1.380203113,0.167524116,0.579196133
ENSG00000196388,42.79697402,-0.01860171,0.414241933,-0.044905425,0.964182692,0.992359674
ENSG00000196390,4.203220512,0.185939523,0.570052392,0.326179709,0.744288393,0.936213542
ENSG00000196391,144.5823938,0.038131516,0.318023783,0.119901459,0.904561209,0.977037036
ENSG00000196396,7754.447037,0.360777885,0.204839834,1.761268195,0.078193021,0.400641162
ENSG00000196403,2.933728621,-0.450487674,0.603151241,-0.746890072,0.455129919,NA
ENSG00000196405,795.556547,0.246240089,0.292602719,0.841550923,0.40003937,0.79510133
ENSG00000196406,0.537206107,0.082461658,0.367567156,0.224344468,0.822489278,NA
ENSG00000196407,31.91626702,-0.827550981,0.517495702,-1.599145613,0.109788252,0.476474792
ENSG00000196408,3.250052894,0.490965493,0.592588162,0.828510464,0.407381472,NA
ENSG00000196411,6635.765071,0.303781154,0.228418561,1.329932005,0.183540675,0.602160564
ENSG00000196415,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000196417,288.2313825,-0.698540707,0.302384504,-2.310107488,0.020882204,0.187591328
ENSG00000196418,74.99984739,-0.691782567,0.366584671,-1.887101732,0.059146644,0.344445525
ENSG00000196419,13601.9358,0.169178916,0.215505337,0.785033533,0.432433908,0.816345552
ENSG00000196420,11.619098,-0.227670621,0.552030203,-0.412424211,0.680028521,0.91795093
ENSG00000196421,6.116420733,0.240926118,0.60508276,0.398170522,0.690504493,0.922764807
ENSG00000196422,1195.832819,0.396640642,0.237655424,1.668973655,0.095122601,0.443771779
ENSG00000196428,3106.362396,0.096634921,0.240578919,0.401676595,0.687922052,0.921052476
ENSG00000196436,13.92151327,-0.205070355,0.566613208,-0.361923005,0.717409568,0.930133159
ENSG00000196437,109.2603114,-0.565712691,0.324740422,-1.74204581,0.081500429,0.409253434
ENSG00000196440,149.6132993,0.320317492,0.325519033,0.984020775,0.325105298,0.742860752
ENSG00000196449,703.5250336,0.278717229,0.218876102,1.27340183,0.202875488,0.625846999
ENSG00000196453,1345.405253,-0.182798175,0.217090626,-0.842036244,0.399767667,0.79510133
ENSG00000196455,928.9159849,-0.017064001,0.228351674,-0.074726847,0.940432046,0.98470799
ENSG00000196456,278.4825786,0.037472415,0.304113728,0.123218428,0.901934134,0.976389096
ENSG00000196458,325.7940594,-1.052626232,0.249782225,-4.21417589,2.51E-05,0.001158417
ENSG00000196459,461.7257159,-0.70839389,0.313372038,-2.260552325,0.023786993,0.202966259
ENSG00000196460,18.97637182,0.126112408,0.59395382,0.212326958,0.831851965,0.958328997
ENSG00000196465,589.6497817,-0.079178533,0.288271667,-0.274666374,0.783572568,0.943686764
ENSG00000196466,62.27893755,-0.517738388,0.385483729,-1.343087525,0.179243634,0.59675965
ENSG00000196470,271.5155259,0.109413321,0.294678834,0.371296845,0.710416448,0.927956515
ENSG00000196476,76.4442801,-0.422951095,0.34862023,-1.213214435,0.225047847,0.650663005
ENSG00000196482,22.7217411,-2.134416399,0.502628144,-4.246511909,2.17E-05,0.00103204
ENSG00000196497,8.531587873,-0.049348538,0.565919605,-0.087200615,0.93051205,0.983029811
ENSG00000196498,10864.55091,-0.034035393,0.219458551,-0.155088024,0.876751924,0.970478574
ENSG00000196502,92.79127639,-0.620741428,0.482472051,-1.286585257,0.198238885,0.620169022
ENSG00000196503,7.660036736,-0.691205712,0.592701625,-1.166195067,0.243535586,0.672422017
ENSG00000196504,4752.979804,-0.148224471,0.254806393,-0.581714097,0.560759274,0.877924826
ENSG00000196505,675.8400012,-0.109725922,0.247777357,-0.442840795,0.657880894,0.911271524
ENSG00000196507,1158.440833,-0.081851644,0.303682642,-0.269530201,0.787521704,0.944182578
ENSG00000196510,1303.188914,0.188326162,0.214365157,0.878529722,0.379656315,0.781340709
ENSG00000196511,26.27254753,-0.454190954,0.499506846,-0.909278737,0.363203011,0.77017428
ENSG00000196517,371.846227,0.750303522,0.455709266,1.646452197,0.099670694,0.454971704
ENSG00000196526,1907.240258,-0.03655984,0.247881341,-0.147489278,0.882745842,0.972503476
ENSG00000196531,13902.11449,0.193022961,0.225485795,0.856031579,0.391980312,0.789853015
ENSG00000196534,0.50537354,-0.240065144,0.33315943,-0.720571363,0.471173279,NA
ENSG00000196535,8699.798269,0.155726437,0.26581285,0.585849919,0.557976374,0.877638404
ENSG00000196542,171.7691688,-0.990267624,0.607035133,-1.631318468,0.102823138,0.461710628
ENSG00000196544,275.7139782,-0.236733517,0.295699934,-0.80058698,0.423370791,0.811803281
ENSG00000196547,916.2023556,0.353009302,0.242230158,1.457330108,0.14502528,0.54394039
ENSG00000196549,332.3500803,-0.096831027,0.596839195,-0.162239726,0.871117077,0.968577921
ENSG00000196550,15.58475248,1.868567904,0.580790512,3.217283795,0.001294105,0.025721956
ENSG00000196553,0.312684908,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000196557,2.745303189,-0.166089772,0.464703506,-0.357410197,0.720784744,NA
ENSG00000196562,6743.992315,-0.653201023,0.279373309,-2.338093872,0.019382379,0.178382376
ENSG00000196564,4.407519807,0.121197729,0.607030238,0.199656824,0.841748983,0.960523488
ENSG00000196565,0.294062603,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000196569,173.4761628,0.349619745,0.429067403,0.814836416,0.415165953,0.806127046
ENSG00000196576,10490.01808,-0.147803188,0.209965219,-0.703941295,0.481469333,0.843289178
ENSG00000196581,983.1340745,0.243130587,0.252597784,0.962520666,0.335788127,0.751517382
ENSG00000196584,193.5926016,1.127831272,0.422965117,2.666487675,0.007664842,0.096008168
ENSG00000196586,5006.222818,-0.394723139,0.24021415,-1.643213523,0.100338763,0.456556272
ENSG00000196588,3348.219319,-0.292597909,0.262815532,-1.113320462,0.265570822,0.694746944
ENSG00000196591,3587.784918,0.068584214,0.23240077,0.295111817,0.767908463,0.941761359
ENSG00000196593,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000196597,104.6081533,0.031899878,0.319360937,0.099886598,0.920434356,0.981097768
ENSG00000196600,0.419208953,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000196604,194.7846306,0.399132989,0.293726292,1.358860269,0.174190871,0.589884676
ENSG00000196605,181.2060447,-1.002173132,0.309531907,-3.237705422,0.001204952,0.024363264
ENSG00000196611,1122.74728,0.445290544,0.571429181,0.779257621,0.435827973,0.818764683
ENSG00000196616,2.115325778,0.432862687,0.541472999,0.799416938,0.424048692,NA
ENSG00000196620,0.44758824,-0.07138944,0.332572738,-0.214658125,0.830033873,NA
ENSG00000196628,695.2021343,-0.604295274,0.356136092,-1.696809978,0.089732592,0.431282829
ENSG00000196632,83.80178084,-1.920675486,0.411542638,-4.667014569,3.06E-06,0.000200874
ENSG00000196634,0.365058166,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000196636,512.4505488,0.278657935,0.244874158,1.137963833,0.255135585,0.684347516
ENSG00000196639,608.0360898,0.938935236,0.255047181,3.681417813,0.000231941,0.006935928
ENSG00000196642,5271.820534,0.356109323,0.228234431,1.560278709,0.118694033,0.493877901
ENSG00000196646,148.9294648,-0.566370555,0.322912301,-1.753945431,0.079439858,0.403088971
ENSG00000196652,623.7431189,-0.088851954,0.233986695,-0.379730794,0.704145259,0.926115749
ENSG00000196653,132.3256209,-0.266216249,0.297189996,-0.895777964,0.370371361,0.775156837
ENSG00000196655,1198.10126,0.1451498,0.22610591,0.641954912,0.520902459,0.862511919
ENSG00000196656,111.362043,0.357490696,0.473301961,0.755312095,0.450061743,0.827356344
ENSG00000196659,99.34203935,0.415027561,0.394202516,1.05282829,0.292419697,0.717927845
ENSG00000196660,2.695179791,-0.72397952,0.52008991,-1.392027622,0.163914034,NA
ENSG00000196663,1582.710357,-0.225661057,0.230519521,-0.97892385,0.327617607,0.744791548
ENSG00000196664,0.756124646,-0.315677647,0.363821354,-0.867672125,0.38557385,NA
ENSG00000196666,0.340740825,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000196668,17.77445912,-0.322818371,0.606352196,-0.532394165,0.594453026,0.887607984
ENSG00000196670,342.1205608,-0.142442669,0.24940611,-0.571127424,0.56791327,0.880821441
ENSG00000196678,496.5636282,0.318233192,0.23981383,1.327000997,0.184508353,0.602815515
ENSG00000196683,3783.387665,0.012126055,0.243706351,0.049756829,0.960316169,0.991788883
ENSG00000196684,3.834821045,1.127793941,0.603396631,1.869075636,0.061612292,NA
ENSG00000196689,7.211180171,-0.531801696,0.60410288,-0.88031644,0.378687909,0.781063421
ENSG00000196693,408.8588194,0.124984181,0.396821714,0.314963059,0.752789702,0.937768962
ENSG00000196696,19.96222494,-0.12903742,0.546319083,-0.236194239,0.81328195,0.951809318
ENSG00000196700,1496.355496,0.151772512,0.238451828,0.63649129,0.524456256,0.863433016
ENSG00000196704,2733.86182,0.495065566,0.201206737,2.460482056,0.013875051,0.143401928
ENSG00000196705,764.5155581,-0.597302259,0.32314507,-1.848402821,0.064544091,0.35966987
ENSG00000196711,3.24041643,-0.849820187,0.603004062,-1.409310882,0.158743262,NA
ENSG00000196712,2703.196976,-0.224919314,0.272246797,-0.826159635,0.408713542,0.800702234
ENSG00000196715,2220.901561,-0.071369201,0.304202634,-0.234610728,0.814510882,0.952151126
ENSG00000196724,57.59987053,-0.464422013,0.356622337,-1.302279654,0.192820804,0.613801658
ENSG00000196730,2469.351009,-1.263181421,0.305254021,-4.138131966,3.50E-05,0.001523887
ENSG00000196734,43.52211626,0.432394199,0.525137573,0.823392233,0.410284978,0.801809011
ENSG00000196735,3.559893888,-0.901845431,0.521585373,-1.729046628,0.08380075,NA
ENSG00000196739,1001.221624,-0.439838729,0.341387968,-1.288383805,0.197612393,0.619345086
ENSG00000196741,25.42973658,0.568457246,0.501932411,1.132537438,0.257408554,0.687153436
